lot_tag,auct_type,object_type,cadastr_num,adm_area,mun_district,addr_norm,flat_num,qty_rooms,addr_floor,total_floors,is_total_floors_variable,obj_square,start_price,start_price_m2,deposit,auct_step,auct_form,start_applications_date,finish_application_date,participant_selection_date,bidding_date,results_date,inf_sales,inf_food_service,inf_education,inf_cult_and_sport,inf_consumer_services,inf_health_care,geo_lat,geo_lon,overlap_material,skeleton,wall_material,category,residents_qty,construction_year,ceiling_height,passenger_elevators_qty,condition,gkh_metro_station,metro_km,metro_min,code_KLADR,global_repair_date,is_renov,renov_period,documentation_expl,documentation_photo,roseltorg_url,torgi_url,investmoscow_url,building_page_url
#ГП16938340,Продажа,Квартира,77:10:0002005:8322,Зеленоградский,Старое Крюково,"г. Москва, г. Зеленоград, аллея. Солнечная, к. 936",134.0,3,7,14.0,0.0,81.7,17336740,212200.0,100000,173367,Открытый аукцион в электронной форме,2023-10-05,2023-11-09,2023-11-15,2023-11-17,2023-11-17,65,6,6,26,16,2,55.980059999999995,37.18781,Нет данных,Монолитный,Нет данных,Нет данных,-1.0,2022.0,270.0,-1.0,Нет данных,Зеленоград,0.95,15.0,Нет данных,Нет данных,0.0,0.0,Нет данных,Нет данных,https://178fz.roseltorg.ru/#com/procedure/view/procedure/483030,Нет данных,https://investmoscow.ru/tenders/tender/19328495,https://flatinfo.ru/h_info1.asp?hid=354969
#ГП16938336,Продажа,Квартира,77:10:0002005:8293,Зеленоградский,Старое Крюково,"г. Москва, г. Зеленоград, аллея. Солнечная, к. 936",108.0,1,14,14.0,0.0,41.2,9422440,228700.0,100000,94224,Открытый аукцион в электронной форме,2023-10-05,2023-11-09,2023-11-15,2023-11-17,2023-11-17,65,6,6,26,16,2,55.980059999999995,37.18781,Нет данных,Монолитный,Нет данных,Нет данных,-1.0,2022.0,270.0,-1.0,Нет данных,Зеленоград,0.95,15.0,Нет данных,Нет данных,0.0,0.0,Нет данных,Нет данных,https://178fz.roseltorg.ru/#com/procedure/view/procedure/483080,Нет данных,https://investmoscow.ru/tenders/tender/19328463,https://flatinfo.ru/h_info1.asp?hid=354969
#ГП16938334,Продажа,Квартира,77:10:0002005:8598,Зеленоградский,Старое Крюково,"г. Москва, г. Зеленоград, аллея. Солнечная, к. 936",44.0,3,12,14.0,0.0,81.8,17529740,214300.0,100000,175297,Открытый аукцион в электронной форме,2023-10-05,2023-11-09,2023-11-15,2023-11-17,2023-11-17,65,6,6,26,16,2,55.980059999999995,37.18781,Нет данных,Монолитный,Нет данных,Нет данных,-1.0,2022.0,270.0,-1.0,Нет данных,Зеленоград,0.95,15.0,Нет данных,Нет данных,0.0,0.0,Нет данных,Нет данных,https://178fz.roseltorg.ru/#com/procedure/view/procedure/483031,Нет данных,https://investmoscow.ru/tenders/tender/19328437,https://flatinfo.ru/h_info1.asp?hid=354969
#ГП16938325,Продажа,Квартира,77:10:0002005:8393,Зеленоградский,Старое Крюково,"г. Москва, г. Зеленоград, аллея. Солнечная, к. 936",1.0,3,2,14.0,0.0,74.2,15589420,210100.0,100000,155894,Открытый аукцион в электронной форме,2023-10-05,2023-11-09,2023-11-15,2023-11-17,2023-11-17,65,6,6,26,16,2,55.980059999999995,37.18781,Нет данных,Монолитный,Нет данных,Нет данных,-1.0,2022.0,270.0,-1.0,Нет данных,Зеленоград,0.95,15.0,Нет данных,Нет данных,0.0,0.0,Нет данных,Нет данных,https://178fz.roseltorg.ru/#com/procedure/view/procedure/482563,Нет данных,https://investmoscow.ru/tenders/tender/19327621,https://flatinfo.ru/h_info1.asp?hid=354969
#ГП16938490,Продажа,Квартира,77:10:0002005:8354,Зеленоградский,Старое Крюково,"г. Москва, г. Зеленоград, аллея. Солнечная, к. 936",163.0,3,2,14.0,0.0,74.5,15652450,210100.0,100000,156524,Открытый аукцион в электронной форме,2023-10-16,2023-11-16,2023-11-23,2023-11-27,2023-11-27,65,6,6,26,16,2,55.980059999999995,37.18781,Нет данных,Монолитный,Нет данных,Нет данных,-1.0,2022.0,270.0,-1.0,Нет данных,Зеленоград,0.95,15.0,Нет данных,Нет данных,0.0,0.0,Нет данных,Нет данных,https://178fz.roseltorg.ru/#com/procedure/view/procedure/486477,Нет данных,https://investmoscow.ru/tenders/tender/19337231,https://flatinfo.ru/h_info1.asp?hid=354969
#ГП16938489,Продажа,Квартира,77:10:0002005:8353,Зеленоградский,Старое Крюково,"г. Москва, г. Зеленоград, аллея. Солнечная, к. 936",162.0,3,14,14.0,0.0,81.5,17465450,214300.0,100000,174654,Открытый аукцион в электронной форме,2023-10-16,2023-11-16,2023-11-23,2023-11-27,2023-11-27,65,6,6,26,16,2,55.980059999999995,37.18781,Нет данных,Монолитный,Нет данных,Нет данных,-1.0,2022.0,270.0,-1.0,Нет данных,Зеленоград,0.95,15.0,Нет данных,Нет данных,0.0,0.0,Нет данных,Нет данных,https://178fz.roseltorg.ru/#com/procedure/view/procedure/486365,Нет данных,https://investmoscow.ru/tenders/tender/19337224,https://flatinfo.ru/h_info1.asp?hid=354969
#ГП16938482,Продажа,Квартира,77:10:0002005:8332,Зеленоградский,Старое Крюково,"г. Москва, г. Зеленоград, аллея. Солнечная, к. 936",143.0,3,10,14.0,0.0,81.4,17273080,212200.0,100000,172730,Открытый аукцион в электронной форме,2023-10-16,2023-11-16,2023-11-23,2023-11-27,2023-11-27,65,6,6,26,16,2,55.980059999999995,37.18781,Нет данных,Монолитный,Нет данных,Нет данных,-1.0,2022.0,270.0,-1.0,Нет данных,Зеленоград,0.95,15.0,Нет данных,Нет данных,0.0,0.0,Нет данных,Нет данных,https://178fz.roseltorg.ru/#com/procedure/view/procedure/486768,Нет данных,https://investmoscow.ru/tenders/tender/19337059,https://flatinfo.ru/h_info1.asp?hid=354969
#ГП16938491,Продажа,Квартира,77:10:0002005:8423,Зеленоградский,Старое Крюково,"г. Москва, г. Зеленоград, аллея. Солнечная, к. 936",225.0,1,14,14.0,0.0,41.1,9399570,228700.0,100000,93995,Открытый аукцион в электронной форме,2023-10-16,2023-11-16,2023-11-23,2023-11-27,2023-11-27,65,6,6,26,16,2,55.980059999999995,37.18781,Нет данных,Монолитный,Нет данных,Нет данных,-1.0,2022.0,270.0,-1.0,Нет данных,Зеленоград,0.95,15.0,Нет данных,Нет данных,0.0,0.0,Нет данных,Нет данных,https://178fz.roseltorg.ru/#com/procedure/view/procedure/486364,Нет данных,https://investmoscow.ru/tenders/tender/19337239,https://flatinfo.ru/h_info1.asp?hid=354969
#ГП16938485,Продажа,Квартира,77:10:0002005:8340,Зеленоградский,Старое Крюково,"г. Москва, г. Зеленоград, аллея. Солнечная, к. 936",150.0,3,11,14.0,0.0,81.5,17465450,214300.0,100000,174654,Открытый аукцион в электронной форме,2023-10-16,2023-11-16,2023-11-23,2023-11-27,2023-11-27,65,6,6,26,16,2,55.980059999999995,37.18781,Нет данных,Монолитный,Нет данных,Нет данных,-1.0,2022.0,270.0,-1.0,Нет данных,Зеленоград,0.95,15.0,Нет данных,Нет данных,0.0,0.0,Нет данных,Нет данных,https://178fz.roseltorg.ru/#com/procedure/view/procedure/486779,Нет данных,https://investmoscow.ru/tenders/tender/19337168,https://flatinfo.ru/h_info1.asp?hid=354969
#ГП16938488,Продажа,Квартира,77:10:0002005:8350,Зеленоградский,Старое Крюково,"г. Москва, г. Зеленоград, аллея. Солнечная, к. 936",159.0,3,14,14.0,0.0,81.4,17444020,214300.0,100000,174440,Открытый аукцион в электронной форме,2023-10-16,2023-11-16,2023-11-23,2023-11-27,2023-11-27,65,6,6,26,16,2,55.980059999999995,37.18781,Нет данных,Монолитный,Нет данных,Нет данных,-1.0,2022.0,270.0,-1.0,Нет данных,Зеленоград,0.95,15.0,Нет данных,Нет данных,0.0,0.0,Нет данных,Нет данных,https://178fz.roseltorg.ru/#com/procedure/view/procedure/486355,Нет данных,https://investmoscow.ru/tenders/tender/19337214,https://flatinfo.ru/h_info1.asp?hid=354969
#ГП16938486,Продажа,Квартира,77:10:0002005:8341,Зеленоградский,Старое Крюково,"г. Москва, г. Зеленоград, аллея. Солнечная, к. 936",151.0,3,12,14.0,0.0,81.5,17465450,214300.0,100000,174654,Открытый аукцион в электронной форме,2023-10-16,2023-11-16,2023-11-23,2023-11-27,2023-11-27,65,6,6,26,16,2,55.980059999999995,37.18781,Нет данных,Монолитный,Нет данных,Нет данных,-1.0,2022.0,270.0,-1.0,Нет данных,Зеленоград,0.95,15.0,Нет данных,Нет данных,0.0,0.0,Нет данных,Нет данных,https://178fz.roseltorg.ru/#com/procedure/view/procedure/486479,Нет данных,https://investmoscow.ru/tenders/tender/19337181,https://flatinfo.ru/h_info1.asp?hid=354969
#ГП16938484,Продажа,Квартира,77:10:0002005:8336,Зеленоградский,Старое Крюково,"г. Москва, г. Зеленоград, аллея. Солнечная, к. 936",147.0,3,11,14.0,0.0,81.7,17508310,214300.0,100000,175083,Открытый аукцион в электронной форме,2023-10-16,2023-11-16,2023-11-23,2023-11-27,2023-11-27,65,6,6,26,16,2,55.980059999999995,37.18781,Нет данных,Монолитный,Нет данных,Нет данных,-1.0,2022.0,270.0,-1.0,Нет данных,Зеленоград,0.95,15.0,Нет данных,Нет данных,0.0,0.0,Нет данных,Нет данных,https://178fz.roseltorg.ru/#com/procedure/view/procedure/486775,Нет данных,https://investmoscow.ru/tenders/tender/19337155,https://flatinfo.ru/h_info1.asp?hid=354969
#ГП16938481,Продажа,Квартира,77:10:0002005:8328,Зеленоградский,Старое Крюково,"г. Москва, г. Зеленоград, аллея. Солнечная, к. 936",139.0,3,9,14.0,0.0,81.4,17273080,212200.0,100000,172730,Открытый аукцион в электронной форме,2023-10-16,2023-11-16,2023-11-23,2023-11-27,2023-11-27,65,6,6,26,16,2,55.980059999999995,37.18781,Нет данных,Монолитный,Нет данных,Нет данных,-1.0,2022.0,270.0,-1.0,Нет данных,Зеленоград,0.95,15.0,Нет данных,Нет данных,0.0,0.0,Нет данных,Нет данных,https://178fz.roseltorg.ru/#com/procedure/view/procedure/486765,Нет данных,https://investmoscow.ru/tenders/tender/19336988,https://flatinfo.ru/h_info1.asp?hid=354969
#ГП16938483,Продажа,Квартира,77:10:0002005:8335,Зеленоградский,Старое Крюково,"г. Москва, г. Зеленоград, аллея. Солнечная, к. 936",146.0,3,10,14.0,0.0,81.4,17273080,212200.0,100000,172730,Открытый аукцион в электронной форме,2023-10-16,2023-11-16,2023-11-23,2023-11-27,2023-11-27,65,6,6,26,16,2,55.980059999999995,37.18781,Нет данных,Монолитный,Нет данных,Нет данных,-1.0,2022.0,270.0,-1.0,Нет данных,Зеленоград,0.95,15.0,Нет данных,Нет данных,0.0,0.0,Нет данных,Нет данных,https://178fz.roseltorg.ru/#com/procedure/view/procedure/486773,Нет данных,https://investmoscow.ru/tenders/tender/19337132,https://flatinfo.ru/h_info1.asp?hid=354969
#ГП16938487,Продажа,Квартира,77:10:0002005:8348,Зеленоградский,Старое Крюково,"г. Москва, г. Зеленоград, аллея. Солнечная, к. 936",158.0,3,13,14.0,0.0,81.3,17422590,214300.0,100000,174225,Открытый аукцион в электронной форме,2023-10-16,2023-11-16,2023-11-23,2023-11-27,2023-11-27,65,6,6,26,16,2,55.980059999999995,37.18781,Нет данных,Монолитный,Нет данных,Нет данных,-1.0,2022.0,270.0,-1.0,Нет данных,Зеленоград,0.95,15.0,Нет данных,Нет данных,0.0,0.0,Нет данных,Нет данных,https://178fz.roseltorg.ru/#com/procedure/view/procedure/486353,Нет данных,https://investmoscow.ru/tenders/tender/19337196,https://flatinfo.ru/h_info1.asp?hid=354969
#ГП16938417,Продажа,Квартира,77:17:0110205:13806,Новомосковский,СП Московский,"г. Москва, г. Московский, ул. Москвитина, д. 1, к. 1",76.0,3,13,25.0,0.0,74.9,9998000,133484.65,499900,99980,Открытый аукцион в электронной форме,2023-10-05,2023-11-10,2023-11-17,2023-11-21,2023-11-21,65,12,4,50,18,1,55.59932,37.356559999999995,Железобетонные,Смешанный тип,Из прочих материалов,Нет данных,-1.0,2016.0,266.0,3.0,Исправный,Филатов Луг,3.25,49.0,7.70000060000034e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://www.roseltorg.ru/procedure/21000005000000015794,https://torgi.gov.ru/new/public/notices/view/21000005000000015794,https://investmoscow.ru/tenders/tender/19332213,https://flatinfo.ru/h_info1.asp?hid=294658
#ГП16936349,Продажа,Квартира,77:10:0006008:7320,Зеленоградский,Крюково,"г. Москва, г. Зеленоград, к. 2044",86.0,4,8,9.0,0.0,93.6,13035000,139262.82,651750,130350,Открытый аукцион в электронной форме,2023-10-05,2023-11-10,2023-11-17,2023-11-21,2023-11-21,38,1,2,21,4,3,55.97108000000001,37.17488,Нет данных,Монолитный,Железобетонные Монолитные,Нет данных,-1.0,2014.0,-1.0,2.0,Исправный,Зеленоград,1.1,17.0,7700000200000.0,Нет данных,0.0,0.0,Нет данных,Нет данных,https://www.roseltorg.ru/procedure/21000005000000015771,https://torgi.gov.ru/new/public/notices/view/21000005000000015771,https://investmoscow.ru/tenders/tender/19327199,https://flatinfo.ru/h_info1.asp?hid=242064
#ГП16938478,Продажа,Квартира,77:05:0007005:5342,Южный,Чертаново Центральное,"г. Москва, ул. Кировоградская, д. 32, к. 3",118.0,2,6,12.0,0.0,44.3,9969000,225033.86,498450,99690,Открытый аукцион в электронной форме,2023-10-16,2023-11-16,2023-11-21,2023-11-23,2023-11-23,71,12,6,27,39,-1,55.60781,37.59635,Железобетонные,Панельный,Крупнопанельные,муниципальный,628.0,1972.0,264.0,2.0,Исправный,Пражская,0.7,11.0,7.70000000001468e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://www.roseltorg.ru/procedure/21000005000000016029,https://torgi.gov.ru/new/public/notices/view/21000005000000016029,https://investmoscow.ru/tenders/tender/19347808,https://flatinfo.ru/h_info1.asp?hid=5624
#ГП16938479,Продажа,Квартира,77:04:0004019:19425,Юго-Восточный,Марьино,"г. Москва, б-р. Новочеркасский, д. 30",102.0,2,10,16.0,0.0,50.6,10605000,209584.98,530250,106050,Открытый аукцион в электронной форме,2023-10-16,2023-11-16,2023-11-21,2023-11-23,2023-11-23,54,17,5,25,18,-1,55.64603,37.72575,Железобетонные,Панельный,Крупнопанельные,муниципальный,559.0,1981.0,264.0,1.0,Исправный,Марьино,1.25,19.0,7.70000000000203e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,Нет данных,Нет данных,https://investmoscow.ru/tenders/tender/19347915,https://flatinfo.ru/h_info1.asp?hid=11950
#ГП16938453,Продажа,Квартира,77:06:0008007:3394,Юго-Западный,Коньково,"г. Москва, ул. Островитянова, д. 47",43.0,1,7,14.0,0.0,34.8,9168000,263448.28,458400,91680,Открытый аукцион в электронной форме,2023-10-16,2023-11-16,2023-11-21,2023-11-23,2023-11-23,43,5,4,18,6,-1,55.63489000000001,37.54115,железобетонные,Панельный,Крупноблочные,муниципальный,193.0,1973.0,264.0,2.0,Исправный,Беляево,1.3,20.0,7.7000000000216e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://www.roseltorg.ru/procedure/21000005000000016048,https://torgi.gov.ru/new/public/notices/view/21000005000000016048,https://investmoscow.ru/tenders/tender/19346693,https://flatinfo.ru/h_info1.asp?hid=10557
#ГП16938462,Продажа,Квартира,77:09:0002018:1674,Северный,Дегунино Западное,"г. Москва, ул. Талдомская, д. 15",45.0,1,7,12.0,0.0,34.6,7742000,223757.23,387100,77420,Открытый аукцион в электронной форме,2023-10-16,2023-11-16,2023-11-21,2023-11-23,2023-11-23,95,12,6,14,55,3,55.8736,37.52153,Железобетонные,Блочный,Крупноблочные,ЖСК - жилищно-строительные кооперативы,140.0,1967.0,250.0,2.0,Исправный,Грачёвская,0.95,15.0,7.70000000002863e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://www.roseltorg.ru/procedure/21000005000000016033,https://torgi.gov.ru/new/public/notices/view/21000005000000016033,https://investmoscow.ru/tenders/tender/19346841,https://flatinfo.ru/h_info1.asp?hid=84892
#ГП16938476,Продажа,Квартира,77:09:0001008:18154,Северный,Ховрино,"г. Москва, ул. Дыбенко, д. 36, к. 1",131.0,2,2,17.0,0.0,51.1,12127000,237318.98,606350,121270,Открытый аукцион в электронной форме,2023-10-16,2023-11-16,2023-11-21,2023-11-23,2023-11-23,57,33,1,14,19,-1,55.87611999999999,37.48447,Железобетонные,Панельный,Крупнопанельные,муниципальный,480.0,2007.0,275.0,1.0,Исправный,Ховрино,0.35,5.0,7.70000000001254e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://www.roseltorg.ru/procedure/21000005000000016044,https://torgi.gov.ru/new/public/notices/view/21000005000000016044,https://investmoscow.ru/tenders/tender/19347613,https://flatinfo.ru/h_info1.asp?hid=151517
#ГП16938475,Продажа,Квартира,77:01:0003057:1446,Центральный,Мещанский,"г. Москва, ул. Верземнека, д. 1",58.0,2,7,8.0,0.0,42.4,11823000,278844.34,591150,118230,Открытый аукцион в электронной форме,2023-10-16,2023-11-16,2023-11-21,2023-11-23,2023-11-23,119,31,20,16,27,1,55.78937,37.62859,железобетонные,Кирпичный,Кирпичные,муниципальный,133.0,1960.0,270.0,1.0,Исправный,Рижская,0.6,9.0,7.70000000000952e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://www.roseltorg.ru/procedure/21000005000000016042,https://torgi.gov.ru/new/public/notices/view/21000005000000016042,https://investmoscow.ru/tenders/tender/19347524,https://flatinfo.ru/h_info1.asp?hid=44031
#ГП16938473,Продажа,Квартира,77:01:0006040:1912,Центральный,Таганский,"г. Москва, пр-кт. Волгоградский, д. 1, стр. 1",183.0,1,4,13.0,0.0,26.5,8484000,320150.94,424200,84840,Открытый аукцион в электронной форме,2023-10-16,2023-11-16,2023-11-21,2023-11-23,2023-11-23,180,31,15,11,45,2,55.73319,37.6716,Железобетонные,Блочный,Крупнопанельные,Нет данных,935.0,1968.0,264.0,2.0,Исправный,Пролетарская,0.4,6.0,7.70000000000013e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://www.roseltorg.ru/procedure/21000005000000016031,https://torgi.gov.ru/new/public/notices/view/21000005000000016031,https://investmoscow.ru/tenders/tender/19347276,https://flatinfo.ru/h_info1.asp?hid=228552
#ГП16914732,Продажа,Квартира,77:08:0003007:2294,Северо-Западный,Тушино Северное,"г. Москва, ул. Героев Панфиловцев, д. 3, к. 1",401.0,2,3,9.0,0.0,45.9,9550000,208061.0,477500,95500,Открытый аукцион в электронной форме,2023-10-16,2023-11-16,2023-11-21,2023-11-23,2023-11-23,124,14,5,15,37,5,55.855059999999995,37.43584,железобетонные,Панельный,Крупнопанельные,муниципальный,1140.0,1968.0,264.0,1.0,Исправный,Сходненская,0.55,8.0,7.70000000001073e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://www.roseltorg.ru/procedure/21000005000000016034,https://torgi.gov.ru/new/public/notices/view/21000005000000016034,https://investmoscow.ru/tenders/tender/19346587,https://flatinfo.ru/h_info1.asp?hid=55108
#ГП16938470,Продажа,Квартира,77:04:0004019:4317,Юго-Восточный,Марьино,"г. Москва, ул. Маршала Голованова, д. 11",439.0,1,9,17.0,0.0,38.1,8293000,217664.04,414650,82930,Открытый аукцион в электронной форме,2023-10-16,2023-11-16,2023-11-21,2023-11-23,2023-11-23,66,15,3,30,27,1,55.6484,37.73003,железобетонные,Панельный,Крупнопанельные,муниципальный,2322.0,1985.0,264.0,1.0,Исправный,Марьино,0.9,13.0,7.70000000000199e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://www.roseltorg.ru/procedure/21000005000000016030,https://torgi.gov.ru/new/public/notices/view/21000005000000016030,https://investmoscow.ru/tenders/tender/19347233,https://flatinfo.ru/h_info1.asp?hid=96047
#ГП16899225,Продажа,Квартира,77:02:0023018:1134,Северо-Восточный,Алексеевский,"г. Москва, ул. Павла Корчагина, д. 10",95.0,2,0,8.0,0.0,59.0,8580000,145423.73,429000,85800,Открытый аукцион в электронной форме,2023-10-16,2023-11-17,2023-11-24,2023-11-28,2023-11-28,52,12,2,26,23,3,55.81538000000001,37.65907,Железобетонные,Кирпичный,Кирпичные,муниципальный,641.0,1956.0,280.0,1.0,Исправный,ВДНХ,1.4,21.0,7.70000000003329e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://www.roseltorg.ru/procedure/21000005000000016053,https://torgi.gov.ru/new/public/notices/view/21000005000000016053,https://investmoscow.ru/tenders/tender/19358731,https://flatinfo.ru/h_info1.asp?hid=52643
#ГП16934273,Продажа,Квартира,77:01:0001049:1777,Центральный,Хамовники,"г. Москва, пер. Гагаринский, д. 23, стр. 1",57.0,4,2,5.0,0.0,87.9,22566000,256723.55,1128300,225660,Открытый аукцион в электронной форме,2023-10-18,2023-11-20,2023-11-27,2023-11-30,2023-11-30,96,27,37,27,24,-1,55.744640000000004,37.59313,смешанные,Кирпичный,Кирпичные,муниципальный,46.0,1910.0,-1.0,1.0,Исправный,Кропоткинская,0.7,10.0,7.70000000007057e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://www.roseltorg.ru/procedure/21000005000000016159,https://torgi.gov.ru/new/public/notices/view/21000005000000016159,https://investmoscow.ru/tenders/tender/19371135,https://flatinfo.ru/h_info1.asp?hid=96546
#ГП16939529,Продажа,Квартира,77:04:0001011:2052,Юго-Восточный,Лефортово,"г. Москва, проезд. Таможенный, д. 12",28.0,2,3,16.0,0.0,51.3,10252000,199844.05,512600,102520,Открытый аукцион в электронной форме,2023-10-27,2023-11-28,2023-12-05,2023-12-08,2023-12-08,31,10,9,4,6,3,55.75145,37.68346,Железобетонные,Панельный,Крупнопанельные,федеральный,676.0,1977.0,260.0,2.0,Исправный,Серп и Молот,0.4,6.0,7.70000000000322e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://www.roseltorg.ru/procedure/21000005000000016383,https://torgi.gov.ru/new/public/notices/view/21000005000000016383,https://investmoscow.ru/tenders/tender/19381627,https://flatinfo.ru/h_info1.asp?hid=34466
#ГП16939528,Продажа,Квартира,77:04:0001011:2088,Юго-Восточный,Лефортово,"г. Москва, проезд. Таможенный, д. 12",64.0,2,5,16.0,0.0,36.4,7207000,197994.51,360350,72070,Открытый аукцион в электронной форме,2023-10-27,2023-11-28,2023-12-05,2023-12-08,2023-12-08,31,10,9,4,6,3,55.75145,37.68346,Железобетонные,Панельный,Крупнопанельные,федеральный,676.0,1977.0,260.0,2.0,Исправный,Серп и Молот,0.4,6.0,7.70000000000322e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://www.roseltorg.ru/procedure/21000005000000016384,https://torgi.gov.ru/new/public/notices/view/21000005000000016384,https://investmoscow.ru/tenders/tender/19381451,https://flatinfo.ru/h_info1.asp?hid=34466
#ГП16939755,Продажа,Квартира,77:04:0001011:2104,Юго-Восточный,Лефортово,"г. Москва, проезд. Таможенный, д. 12",80.0,2,6,16.0,0.0,35.8,6720000,187709.5,336000,67200,Открытый аукцион в электронной форме,2023-10-30,2023-11-30,2023-12-07,2023-12-11,2023-12-11,31,10,9,4,6,3,55.75145,37.68346,Железобетонные,Панельный,Крупнопанельные,федеральный,676.0,1977.0,260.0,2.0,Исправный,Серп и Молот,0.4,6.0,7.70000000000322e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://www.roseltorg.ru/procedure/21000005000000016474,https://torgi.gov.ru/new/public/notices/view/21000005000000016474,https://investmoscow.ru/tenders/tender/19388263,https://flatinfo.ru/h_info1.asp?hid=34466
#ГП16939754,Продажа,Квартира,77:04:0001011:2138,Юго-Восточный,Лефортово,"г. Москва, проезд. Таможенный, д. 12",114.0,3,8,16.0,0.0,36.6,7239000,197786.89,361950,72390,Открытый аукцион в электронной форме,2023-10-30,2023-11-30,2023-12-07,2023-12-11,2023-12-11,31,10,9,4,6,3,55.75145,37.68346,Железобетонные,Панельный,Крупнопанельные,федеральный,676.0,1977.0,260.0,2.0,Исправный,Серп и Молот,0.4,6.0,7.70000000000322e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://www.roseltorg.ru/procedure/21000005000000016475,https://torgi.gov.ru/new/public/notices/view/21000005000000016475,https://investmoscow.ru/tenders/tender/19388242,https://flatinfo.ru/h_info1.asp?hid=34466
#ГП16939533,Продажа,Квартира,77:04:0001011:2060,Юго-Восточный,Лефортово,"г. Москва, проезд. Таможенный, д. 12",36.0,3,4,16.0,0.0,35.4,6388000,180451.98,319400,63880,Открытый аукцион в электронной форме,2023-10-30,2023-11-30,2023-12-07,2023-12-11,2023-12-11,31,10,9,4,6,3,55.75145,37.68346,Железобетонные,Панельный,Крупнопанельные,федеральный,676.0,1977.0,260.0,2.0,Исправный,Серп и Молот,0.4,6.0,7.70000000000322e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://www.roseltorg.ru/procedure/21000005000000016477,https://torgi.gov.ru/new/public/notices/view/21000005000000016477,https://investmoscow.ru/tenders/tender/19383124,https://flatinfo.ru/h_info1.asp?hid=34466
#ГП16939530,Продажа,Квартира,77:04:0001011:3673,Юго-Восточный,Лефортово,"г. Москва, проезд. Таможенный, д. 12",78.0,1,6,16.0,0.0,22.7,4656000,205110.13,232800,46560,Открытый аукцион в электронной форме,2023-10-30,2023-11-30,2023-12-07,2023-12-11,2023-12-11,31,10,9,4,6,3,55.75145,37.68346,Железобетонные,Панельный,Крупнопанельные,федеральный,676.0,1977.0,260.0,2.0,Исправный,Серп и Молот,0.4,6.0,7.70000000000322e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://www.roseltorg.ru/procedure/21000005000000016481,https://torgi.gov.ru/new/public/notices/view/21000005000000016481,https://investmoscow.ru/tenders/tender/19381895,https://flatinfo.ru/h_info1.asp?hid=34466
#ГП16939531,Продажа,Квартира,77:04:0001011:2043,Юго-Восточный,Лефортово,"г. Москва, проезд. Таможенный, д. 12",21.0,1,3,16.0,0.0,19.8,3870000,195454.55,193500,38700,Открытый аукцион в электронной форме,2023-10-30,2023-11-30,2023-12-07,2023-12-11,2023-12-11,31,10,9,4,6,3,55.75145,37.68346,Железобетонные,Панельный,Крупнопанельные,федеральный,676.0,1977.0,260.0,2.0,Исправный,Серп и Молот,0.4,6.0,7.70000000000322e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://www.roseltorg.ru/procedure/21000005000000016478,https://torgi.gov.ru/new/public/notices/view/21000005000000016478,https://investmoscow.ru/tenders/tender/19382417,https://flatinfo.ru/h_info1.asp?hid=34466
#ГП16939753,Продажа,Квартира,77:04:0001011:2068,Юго-Восточный,Лефортово,"г. Москва, проезд. Таможенный, д. 12",44.0,1,4,16.0,0.0,19.6,3838000,195816.33,191900,38380,Открытый аукцион в электронной форме,2023-10-30,2023-11-30,2023-12-07,2023-12-11,2023-12-11,31,10,9,4,6,3,55.75145,37.68346,Железобетонные,Панельный,Крупнопанельные,федеральный,676.0,1977.0,260.0,2.0,Исправный,Серп и Молот,0.4,6.0,7.70000000000322e+16,Нет данных,0.0,0.0,Нет данных,Нет данных,https://www.roseltorg.ru/procedure/21000005000000016476,https://torgi.gov.ru/new/public/notices/view/21000005000000016476,https://investmoscow.ru/tenders/tender/19388112,https://flatinfo.ru/h_info1.asp?hid=34466
